customer_id,customer_name,city,total_deposits,total_accounts
CUS69AWZJ8LZJCB,"James Sullivan","Lake Kenneth",553478.26,3
CUS9DHLLP994ZTF,"Tammy Russell",Zacharyshire,553230.61,4
CUSIWLT3PBZEEMU,"Linda Weber","New Annton",552504.37,4
CUSCXOE1RVUUTMS,"Nicole Weber",Wallaceton,551693.27,6
CUSDIYT7QTIRPW8,"Mary Romero",Marioville,551665.22,5
CUSWORQ9OE5GY56,"Carrie Alexander",Heatherside,551450.29,4
CUSUK1HBH3OYBY6,"Jacqueline Davis",Tapiaborough,550791.90,5
CUS7CO69EKINPZE,"Johnny Rowe","West Mary",550433.45,5
CUS1RWXOIFJIZ0I,"Toni Melton",Romeroville,550210.74,3
CUSZ8O8PHGVGOZM,"Jason Thompson","East Anthony",549949.13,4
CUS9WHJWSFNZVFB,"Sherry Norris",Mackstad,549750.72,4
CUS88H8PXD03G9S,"Ellen Valenzuela",Pattersonmouth,549506.93,4
CUSWJDSNVKXVYFC,"Jeffrey Page",Gilbertland,549162.09,5
CUSWM0MAT6X6KT2,"Logan Miller","New Jamesstad",549113.41,5
CUSSI6L5SODYNTG,"Anthony Sweeney",Jamesland,548917.89,5
CUS7BGSZMPAGIE0,"Eric Schneider","West Jesusberg",548786.82,4
CUS655Y8EB2KZE7,"Erik Rodriguez","New Sergio",548720.44,4
CUS3MBE5YPDAH7Q,"Betty Nguyen","North Laurie",548685.82,4
CUSFCBLK98CGL91,"Amy Stevens","New Robertabury",548492.81,5
CUSDL4J3FBVEFXQ,"Erin Combs","South Judithport",548304.80,5
CUSREJNABS77BWI,"Jonathan Zimmerman","East Kelsey",548289.28,3
CUS5048DYOMZOCV,"Emily Johnson",Oscarfort,547988.97,3
CUSMSTVCEGM70VR,"Luke Petersen",Lindseyfurt,547877.60,5
CUSEL04DAMGDQ66,"Jacqueline Hawkins","East Sharonton",547445.94,5
CUSQ9BFTMZUVK6G,"Crystal Woods",Theresashire,547229.88,3
CUSKL3ER9OM3P9M,"Alan Lee","Port Stephanieborough",546951.69,5
CUS1H4HVD5O6EXO,"Jennifer Moore","Port Michelle",546389.31,4
CUS6APM34BRM0Y5,"Eugene Wallace","East Jamesberg",546383.68,3
CUSLPJCQ26DDKJG,"Richard Kim","East Jamesbury",546265.02,3
CUSXSLKGFZ9YETB,"Robert Stephens",Hallstad,545852.90,4
CUSGT3ZLZFZ0G96,"Eric Howard","New Jennifer",545740.00,4
CUSK2POFOL3HL0O,"Corey Cannon",Coxville,545292.95,4
CUSGOBQSGOEDLUY,"Robin Hall",Cassandrahaven,545247.22,4
CUS5XTHF6ZWWBV7,"Erin Gonzalez","North Katherineton",545170.71,4
CUSBU87TOY2AWGF,"Andrew Sanchez",Nancytown,544352.66,5
CUSI5DBSYBD5YRW,"Daniel Foley",Jamesfort,544269.40,6
CUS02RIE9WGLNY2,"Daniel Mayer","East Elizabethhaven",544113.04,4
CUS5M3K6YB9J5YF,"Nathan Porter",Brendaport,544043.13,3
CUS1S2B89CTPQDK,"Debra Dickerson","East Sydneybury",543815.33,5
CUSU1AZSPHPOFNN,"Rebecca Valdez",Barryburgh,543780.72,4
CUSKK7I7WDRTTNA,"Stephen Johnson","West Tim",543195.77,8
CUSASFXZ9HHM5WK,"Kelly Jones","East Williamstad",543007.35,4
CUSYZ6X3SXXP1X4,"Derek Gibson",Cantuburgh,542619.08,4
CUSIVMWUT2BVQIN,"Sheena Sandoval","Port Tiffany",542471.10,5
CUS0EQEIHUO63WE,"Steven Ellis",Andrewland,542413.46,4
CUSWMC3H6IYN8PA,"Norman Dorsey","Lake Melissa",542294.25,6
CUSJ3WW5XBNMC4V,"Luis Sellers",Rossview,542147.11,4
CUS1MLICHOC9P1G,"Michelle Carter",Ginaton,541616.70,4
CUS7VNAR8QLHN36,"Robert Alexander",Jeffreyport,541340.83,4
CUS9PIH12CCQRZJ,"Rachel Mccormick",Christopherbury,541280.68,4
CUS9RM4BMHRSTXP,"Jon Rowland","North Geoffrey",541260.00,6
CUSI7OXC4PW4HG8,"Kenneth Simpson",Ericaland,541190.03,3
CUS4WLDF0U14AM6,"Beth Dennis",Fisherborough,541093.38,7
CUS8RXLWC5ZKJ98,"David Bradley",Stewartfort,541053.82,4
CUSFBT47ZVPH31Y,"Kathleen Reed",Hodgesport,540901.23,4
CUS0HWWDTIL72NR,"Sonia Mcdaniel",Silvamouth,540053.26,3
CUSIOIR4RD15IFA,"Philip Waller","New Kathrynport",539816.03,5
CUS3VWOP46Z1UVB,"Carl Kelley",Sandraburgh,539538.10,5
CUS0DCY6PVYS37X,"James Brown","New Anthony",539525.11,5
CUSFL4JXIDXIGPB,"Clifford Wilkerson","Lake Nicholasfort",538870.51,6
CUSWSAX8ATLIUBH,"Jorge Roman",Dalefort,538668.80,3
CUS3F636VFX0WRT,"Joshua Butler","New Catherine",538359.37,3
CUSI23ON34I9O2C,"Casey Moore","South Autumnberg",537775.61,4
CUSVMO6SQOZDSO9,"Linda Richards",Wilkersonfort,537363.05,4
CUSFAIL2SS6FNLU,"Brandon Peterson","Lake Roberttown",537336.92,4
CUSU25MRF1LI88U,"Julia Lawrence",Hallburgh,537076.42,3
CUSOILTAVZZY4YV,"Julie Morgan",Brownside,536904.58,4
CUS61ACL6D6DTU7,"Cynthia Richards","South Travisport",536422.40,4
CUSXVQIDZOBK0ZJ,"Jasmine Simmons","Port Brett",535804.56,4
CUSOCU23F412O4L,"Melissa Rowe",Davisshire,535796.85,5
CUSBPFPKDK4V4AQ,"John King",Stevenfort,535659.79,5
CUSG1QE1E4AT6AS,"Steven Moreno","Port Andreaview",535364.24,4
CUS5WUJU6Z2EY3L,"Patrick Davenport","West Mark",535273.08,5
CUSNF57S0CTT38H,"Collin Walker","South Stacy",534880.14,5
CUS571K13NLKF1I,"Lucas Fields","Port Gabrielle",534574.46,4
CUSZM29WR21U3GT,"Mark Walsh","Lake Ronaldport",534165.13,4
CUSD7HBG575OD1Q,"Nicole Moore",Andreafurt,534049.02,3
CUSWYODFCMONE48,"Michael Moore","North Deanna",534028.60,4
CUSB9WORKPLLTVL,"Brian Bass","West George",533884.31,6
CUSC60AKJ1P7BHD,"Shannon Wolfe",Connerville,533831.89,4
CUS3YWSLS0CIHSJ,"Randall Pierce","South Barbaraport",533801.16,5
CUSE1KMERJWOP54,"Sabrina Marshall",Velasquezside,533791.35,5
CUSF4CRYEI76X1S,"Isaiah Rogers","West Rebeccamouth",533717.37,3
CUS88NV6YYX0102,"Christopher Oconnell",Emilyberg,533607.21,3
CUS9BJOPOO36R2N,"Leonard Armstrong",Amandaview,533595.71,4
CUSLV32HVLANE10,"Andrew Richardson","North Gregorytown",533359.97,5
CUSMBOFFTSARAWJ,"Christopher Long","New Thomas",532920.34,6
CUS33MXKQ2GTM3Q,"Emily Torres","Lake Joseph",532912.37,4
CUSSKRMI1HVSQV9,"Jerome Richardson",Sandraville,532749.71,4
CUS1QUY6LYCUSA4,"Dawn Brown","South Beth",532663.41,5
CUS0YOLRD3XV1OU,"Kylie Garza",Ashleyberg,532659.28,5
CUSVG042MZ8M6XH,"Matthew King",Joshuaton,532483.82,3
CUSV0I6IYT62YQ5,"Marisa Martinez",Glenntown,532464.92,4
CUSTZQLLNDQWRSQ,"Eric Austin","Port Sarachester",532316.15,5
CUSVOJ36SBTNLBG,"Matthew Park","South Andrew",532239.20,4
CUSSOGCK2HD7ZC9,"Sandy Vasquez","East Jacobville",531803.12,5
CUSH2C2UJHLJG9T,"Sherri Franklin",Jessicafurt,531622.20,3
CUSRN9RQPLPXL01,"Ashley Lopez","New Josephtown",530806.75,3
CUS0GC5R98HJQ04,"Matthew Bates","South Jessicastad",530705.72,4
CUSRN9G0X8BENQW,"Kaylee Bradshaw",Anashire,530429.49,4
CUS6B0FPAAQC1RY,"Jeremy Pineda",Diazton,530272.49,5
CUS0WCQV93764GQ,"James Floyd",Millerberg,530199.82,4
CUSPRNG3HBOP3L8,"David Kennedy",Susanside,530108.89,4
CUSLIH6D07CPG59,"Michelle Adams",Jasonberg,529867.94,4
CUSCWTT4VZGKCOA,"Nathaniel Wiley","South Phillip",529724.79,4
CUSHVP9VG1KKWBX,"Sandra Alvarado","East Kristi",529723.03,3
CUSAVKJF4XAO7A3,"Michael Castillo","Lake Patty",529576.65,4
CUSFG3CEAA5MV4R,"Scott Steele",Pittsville,529145.93,4
CUSS50VPONKUYWO,"Donald Duncan",Schultzborough,529034.75,5
CUSS6SQXJN8FTR2,"Brandon Hernandez","West Deborahfort",529026.96,4
CUSCTYTNFN093PS,"David Harper","South Holly",528693.26,6
CUS6RTX72FR5T6J,"Rhonda Wallace","East Valerieburgh",528686.48,4
CUSUM2XBQQYI82G,"Jill Campbell","East Kaitlinville",528651.78,5
CUS5FLUZHAQNWCZ,"Antonio Reid","East Shannonmouth",528646.58,5
CUS0HFE4ZUH3UC9,"Shelia Richards","Port Matthew",528593.77,5
CUSAWKFZHM4A2K7,"Alexa Green",Christianland,528268.85,4
CUSLEJP8FWPRGAP,"Jessica Perez",Gillton,528199.00,5
CUS3GCS0DMFB8J1,"James Cooper","New Debraview",528197.25,5
CUS6PKISB8363DH,"Amy Ward","New Larryland",528101.29,3
CUS5D7V6KLPGXD9,"Allison Marsh",Williamsonmouth,527978.12,6
CUSWULX7F8APVV9,"Melissa Murillo","North Melinda",527532.22,5
CUSSWFYTN77RS1V,"Jared Mills","Port Thomasside",527521.11,4
CUSQGAXSHFNU20M,"Douglas Stanley","East Lindseyshire",527262.03,3
CUSXNM1XLTX166Z,"Travis Gordon","West Stacyshire",527212.07,4
CUSW6KFD387P24D,"Shawn Sanchez","South Brian",527056.65,4
CUSBE1XD686KGRZ,"Crystal Rivera",Adambury,526982.23,4
CUS9RPDW35JASP5,"Brian Ruiz","West Tracihaven",526963.64,3
CUSTTQSU3OF82XQ,"Brian Wallace",Jacobtown,526839.98,5
CUSR9DJ0W4X52CI,"Michael Griffin","West Curtisfort",526568.06,5
CUSREYIIZ5LDILV,"Mary Davis",Medinahaven,526447.41,4
CUS2N32VGBFXMFK,"Olivia Haynes",Amandachester,526396.05,6
CUSGDLTGGD08KIM,"Mathew Gilbert","West Travisport",526243.42,5
CUSHUL0OPXNCCRB,"Michael Wallace",Martinezmouth,526125.45,5
CUSCKZQRVRB866G,"Brent Pace","Port William",526017.71,4
CUSTMN18285ZGBS,"David Smith",Gregoryshire,525917.02,3
CUSF566I2BS1F51,"Shane Torres","West Brettmouth",525819.93,4
CUS3Z7T7K8QYV0I,"John Baker","New Cherylberg",525469.88,4
CUSHL6PSGI746HI,"Jamie Stewart",Clayton,525246.95,4
CUSYX8HBBJCDIWZ,"Janice Martin","New Denise",525244.84,5
CUSIB67X3IGEG44,"Albert Knox","Port Tinaland",525195.82,4
CUSZJDILXP8QN9V,"John Shaffer",Sanchezshire,525078.90,6
CUST3IYY3XGX73G,"Monica Rojas",Leechester,524166.90,5
CUSHH2KS1CBCIFL,"Robert Morris","Lake Michelle",523994.25,4
CUSXOBMMHSBF84Y,"Matthew Miller","South Bradleyshire",523907.09,5
CUS52CEJTNYNOTU,"Kim Martinez",Guzmantown,523740.18,4
CUSCN47IADA4YZY,"Amy Lucero","New Davidton",523313.26,3
CUSU30Y7CJOA965,"Sharon Schmidt",Jeffersonshire,523218.45,4
CUSN1AH9M78WWES,"William Kirk",Shirleybury,523184.91,5
CUSHG36TIXZVHMD,"Nicholas Schwartz","West Dawntown",523173.18,4
CUS6ZOG9J8YFANQ,"Melissa Taylor","Lake Courtneyhaven",522985.74,5
CUSSXY7JOA9WAPH,"Debra Joseph","Lake Timothyberg",522405.29,4
CUSPLBYBPRYQNNA,"Todd Bowman","North Rachel",522341.57,4
CUS1AZMOKS7DJO9,"Elizabeth Kelly","New Stephenview",522196.96,3
CUSEVM1ZKTMHZ4Z,"Anna Mcgrath",Michaelmouth,522005.10,4
CUSFVH8379C6RFC,"Ashley Johnson",Amymouth,521882.11,4
CUSMHYCSXF1GEHW,"Karen Cherry",Anthonyfort,521819.10,4
CUS7TRJOUSWANV2,"Lynn Estrada","Port Mark",521417.95,4
CUS38KF28C5IFDT,"Sara Estrada",Campbellport,521406.27,3
CUSDEN6AC6VAGQF,"Elizabeth Schneider","West Ruth",521384.32,5
CUSZX3HCWS2WYJX,"Andrea Spencer","Port Steveberg",521166.28,4
CUSH6AU0CBQWTHD,"Douglas Herrera",Frenchbury,521092.64,3
CUSO9FIK47EMDOF,"Christopher Rivera","Lake Kelly",520940.36,4
CUSJDU0ATXGQS0X,"Victoria Mitchell","South Thomashaven",520886.23,5
CUS8KBVBT1SF6CF,"Michelle Allison",Coryfurt,520868.61,4
CUS9SRH5SI09J5O,"Rachael George",Katherineland,520819.62,3
CUSOGRQ3MIFRPDY,"George Zimmerman",Williamsland,520729.19,4
CUSC3LWBJTK9MXJ,"Jennifer Wallace","West Brendahaven",520295.46,3
CUSMQ2JB1ZQXG03,"Kevin Huffman","West Seanland",520263.12,5
CUSGTPY4P6KIAHD,"Ryan Rasmussen","West Amanda",519659.29,3
CUS63R5O21D2IMW,"Edward Santos","South Johnborough",519400.23,4
CUSEY3K929LA4NE,"John Moore",Gilbertburgh,518928.32,5
CUS2AIAN1B9DYQ8,"Rebecca Johnson","Lake Angelachester",518705.84,4
CUSJ1DMTGV8ZOMM,"Heather Adams",Jessicaborough,518661.86,3
CUSV4P1I729KO7C,"Brandon Hoffman",Stephensstad,518642.94,4
CUSUJG3FDIJTD0X,"Laura Nelson",Herreraside,518641.09,5
CUSN0V5D3EOHCP5,"Michael Mills","New Stephen",518371.28,5
CUSMDTJPN5TK8N5,"Amy Moore","Port Zachary",518247.98,3
CUS7Q00TE3PK2W1,"Mary Allen","New Michael",517845.67,5
CUS044KT6F7DJSK,"Daniel Fisher","New Larryborough",517772.26,6
CUS8UCR3LMWSK4Y,"Amy Perez","New Erica",517768.63,3
CUSDXEP1N61QNN5,"Michael Galvan","Lake Courtneyside",517330.32,5
CUSUYZ7IPI8Q2K0,"Danny Mercado","South Craig",517052.55,3
CUS67YI2M9LA2MD,"Cheryl Sosa",Christineville,516234.33,3
CUSAFAAIOUZRUZT,"Aaron Silva","Lake Ashleyberg",516203.11,4
CUSYHE6FLN2ZQRM,"Ernest Nelson",Courtneyburgh,516159.70,3
CUS7LDC59SQZ1WE,"Amy Burke","West Tammy",516128.33,4
CUS85G1BAACOU0O,"Elizabeth Nguyen","North April",516071.61,4
CUS0A68VJMZFK93,"Robert Miller","Lake Bailey",516064.94,4
CUS94U6PFXDW9A5,"Alexandra Rush",Angelicaburgh,515538.36,4
CUS68FABDSO823F,"Brian Johnson","North Georgeton",515298.88,4
CUSWEM7F6I1O18C,"Kevin Young","East Lee",515005.46,3
CUS05F95VDL5G26,"Tara Simmons",Bethanystad,514456.83,5
CUS904EPXTK87G3,"Martha Hester",Nelsonmouth,514305.29,4
CUSM457HTJQHTFZ,"Kelly Powers",Maryton,514217.44,4
CUSZAQNKXLTKFQR,"Brittany Baker","North Williamfurt",513729.23,3
CUSEL4045K3F1RN,"Brett Wright","South Theresa",513712.21,4
CUS82Y1YGG4B143,"Jacob Cochran","Port Brittany",513134.46,6
CUSIJDK5M7HOR0B,"David Kaiser","West Jamesborough",512889.12,4
CUS8TS6RXIPFEAL,"Evan Smith","New Rogerton",512819.56,4
CUSNBL9L1DQLSKV,"Connie Knight",Middletonbury,512475.36,4
CUSABZHWPU9ML7V,"Karen Gregory","Lake Richard",512443.90,3
CUST4LE3PQBSEW8,"Colin Lyons","East Joshuaside",512254.93,3
CUS6XJSQT1Y7WGH,"Alexander Ortega",Davismouth,512100.71,4
CUS0JL5UT2FVDU2,"Thomas Mercer",Jenniferside,511915.15,4
CUSI4TEYHJZAHF1,"John Sweeney",Andreamouth,511769.91,4
CUS11L7BTK2W3IJ,"Paul Rhodes",Derekside,511748.36,3
CUSOIQTJZV8BMR4,"Mary Burnett","South Rhonda",511743.41,4
CUSZOGL8ZN4ZYK2,"Joshua Gonzalez",Gloriaborough,511321.30,5
CUSX72TKMQTU0XA,"Thomas Neal","Lake Jennifer",511110.52,5
CUSGM0D4JCIQKPC,"Stephen Wheeler","South Travisland",511081.93,4
CUSXWS8FA8ASNYM,"Amber Blackwell",Mullenside,511080.57,6
CUSZH2MR1LOLZB7,"John Barnett","East Ronald",511056.13,4
CUSRAKZ2B5VS2YV,"John Warren","Lake Christopher",511041.48,3
CUSNH3GZNUAUK0E,"Sharon Torres","New Michael",510977.62,4
CUSL30GOWAHX49J,"Dominic Strickland","Port Michael",510922.76,4
CUSYF0DWWN6MBYP,"Lisa Dennis","Lake Jenniferfurt",510768.36,4
CUSTTEEFROEVIBB,"Paul Anderson",Nicolefort,510359.50,3
CUSL6UFKY28NVQH,"Joyce Hester",Mistyport,510349.24,4
CUS6OPJZPJ225PT,"Dennis Hamilton",Matthewchester,510345.71,7
CUS5GXJ59H2OL5M,"Brittney Rivera",Rogersview,510232.95,4
CUSRF6CJIAECX3W,"Angela Fuentes",Hermanview,510191.73,4
CUSYEF2L0PI88TN,"Michael Bailey","North Marisa",509702.03,3
CUS3KZBRJRFSU95,"Mark Bell",Ellisbury,509474.56,4
CUS8R2W71TJOHPJ,"Austin Griffith",Davisview,509245.15,4
CUS27676IK6FXSS,"Michael Welch","North Ashley",509149.16,4
CUSTQRT3STZHAWQ,"Monica Murray","New James",508915.95,5
CUS9QCGTYJOVO8A,"Dawn Alexander",Christineview,508741.46,3
CUS8KRV1A5RJNJW,"Matthew Gonzalez",Gayshire,508511.94,4
CUSE6HUP8O8VCVX,"Julia Patrick",Morrisonport,508468.41,3
CUSP8Q3KW5X491X,"Gregory Foster","Lake Alexander",508142.30,6
CUSIJ1G2DTGQRFL,"Lisa Bullock",Timothyland,507323.92,3
CUSADH20ZTF9YSX,"Kristen Knight",Donovanfurt,507236.73,4
CUS3ZKZQEH5PAP7,"Hunter Murphy","New Lindabury",507175.09,4
CUSS5TFMJ7YIKQA,"Robert Baker","South Caitlinshire",507150.00,3
CUS07MERBYEAWHM,"Hannah Rodgers","Port Tony",507030.99,3
CUSL2KGY653WG5N,"Brian Garcia",Fraziermouth,506901.87,3
CUS7O2G2YM5UCCL,"James Holland","Port Justin",506588.75,4
CUSCH3O1HC1VGGB,"Mike Martinez","Lake Danielfurt",506370.72,4
CUS5ILJJVVQCDSN,"Cindy Hughes",Claytonhaven,506311.94,4
CUSYF12CHDAUBM3,"Gina Lawrence","Port Jimmy",506269.15,3
CUSW9BZNBULORWE,"Lisa Colon","East Matthew",506125.19,5
CUSH2DV4SXV9HXI,"Kimberly Hart",Joshuaville,505886.55,4
CUS9JG2C910ZM0N,"Jonathan Duncan",Thomasville,505587.43,4
CUS3WZPUJ3M6G4L,"Frank Adams",Zimmermanfort,505120.85,3
CUSQ81QGIN41PQ3,"Cindy Johnson",Kimberlymouth,505117.76,3
CUSYZ4YXLMD8XF4,"Tiffany Perry",Christopherburgh,504437.50,5
CUSN7AVE71IZF92,"Austin Love",Weberburgh,504120.15,4
CUSEZZIS2WREWD8,"Christopher Meyer","South Jacobmouth",504119.66,4
CUSJNTL5S9VQG55,"Thomas Gonzalez","East Georgebury",504109.21,5
CUSIYCVV2OT3061,"Felicia Krause",Alexanderstad,503938.40,3
CUS9L3QKL6QLA6M,"Jeremy Burns",Josephview,503757.80,5
CUSHM9GQA4HFZP2,"Julian Smith",Garyfurt,503499.13,5
CUSEYJ7E9TP9XTK,"Dominic Wells","North Jesse",503377.79,4
CUSG7KLY85AKY9M,"Suzanne Gonzalez","East Kellyton",503273.06,6
CUSNPRBTTE9FHBP,"Megan Day",Huntport,503184.39,3
CUSJGQFHYKY850Y,"Amber Collins",Stuartview,503036.16,3
CUSRCFSTVLN8M8K,"Victoria Le",Andresfort,502974.63,4
CUS6EOWBO2FU9AO,"David Willis",Kellychester,502956.03,4
CUSCGWQL74QJA97,"Maria Collins",Geraldbury,502752.20,3
CUS5FXXZWJUAD8H,"Daisy Sloan",Ortizland,502634.39,3
CUSZKGKZM17IJ0L,"Nicholas Mclaughlin","Lake Michaelmouth",502488.45,4
CUSN40D4N1SCAFT,"Christine Hayes",Mendozaside,502416.33,3
CUSTRAQ9X7G9IEO,"Rachael Robertson",Lewisfurt,502413.85,3
CUS81SCLQ5BE6AQ,"Benjamin Massey",Loweport,502094.74,5
CUSZB411IJ85KZU,"Peter Ford","New William",501240.89,3
CUSXG2U6DZT2UYF,"Henry Rivera",Bradleyview,501110.05,4
CUSJ35YHKJHW145,"Tonya Mora","Lake Christine",501010.49,4
CUSKJ3N18DAJ5QZ,"Amy Young","West Williammouth",501003.25,4
CUSTVY2ITUYSRBI,"John James",Benjaminland,500797.94,5
CUSXCVNH3GDJQRB,"Austin Ross",Millerchester,500615.73,3
CUS3D0G0RCMYD9I,"Larry Branch","West Marcus",500508.64,4
CUS1XQ9JY47BS26,"Jasmin French",Donaldport,500096.85,3
CUSRV5ND614ISYB,"Mark Kim","Lake Melissa",499898.23,3
CUSJKYW5IAY5BAV,"Jenna Rowe","South Mary",499577.46,3
CUSNXW7DM4IFOHF,"Mary Hart","East Michaelfort",499320.07,4
CUSG4NGZQGOMA08,"Renee Cortez",Bartlettshire,499308.19,4
CUSJ87MTCFVXSL5,"Robert Rivas","New Garymouth",499307.76,5
CUSKFT1C15PW5G3,"Kelsey Banks","New Christopherville",499157.68,4
CUS0MIRNO6P2HFD,"Peggy Farmer",Lawsontown,499146.76,4
CUSVLHL2AMHXRA9,"Kimberly Craig","East Jeffreytown",499000.20,4
CUSE8Q44556SDDW,"Darren Tucker",Danielbury,498983.92,3
CUSQ1UNIUWLZSU5,"Becky Johnson","Port Lisa",498823.93,4
CUSOS1G6ZDDJHD6,"Joshua Blair",Sullivanchester,498753.27,3
CUSETE281UTXUM0,"Sandra Myers","Port Sierra",498650.25,3
CUSEGRP87E4CF4C,"Tyler Holder","New Steven",498432.39,4
CUSUCM6IZ2FMJIF,"Robert Choi",Reginaberg,498421.59,5
CUS0482YMECX32W,"Amanda Peters",Hallchester,497960.93,4
CUSPY489G19TQGC,"Melissa Rasmussen",Adamschester,497901.89,5
CUSEWNYZAOEC9WP,"William Nelson",Kristinaton,497846.58,4
CUSTLO1I7XJ2CZA,"Kimberly Aguilar",Thompsonberg,497759.06,3
CUSKJS7HLVBU7X6,"Anthony Sanders",Haleymouth,497735.85,4
CUS3D4D32NKX5ZT,"Cristina Todd","West Chelseaside",497594.57,4
CUSMAT2C283JZGN,"Brendan Adams",Ortizton,497565.58,4
CUSIHIKGMUZE09O,"Angela Miranda","Lake Matthew",497505.24,3
CUSTMQSHDZ8FBZI,"Rachel Cruz",Andrewstad,497480.91,4
CUSVYJKT0L5B51Y,"Noah Vasquez","North Ashleyfurt",497064.20,4
CUSRHRC7OIT17JB,"Brian Johnson",Fisherchester,496929.82,3
CUSRHMGMLRJ8DUD,"Kimberly Cunningham","West Jessefort",496911.14,3
CUSXOHKGDXSRVIG,"Alison Turner",Williamsshire,496724.81,3
CUSNEYFKGVXHFTU,"Lisa Silva","North Jessicaburgh",496722.19,7
CUS22QC3CNXA7IG,"Matthew Clark",Robersonville,496602.78,3
CUSBS2UZ3UR1OCS,"Jacob Murphy","New James",496552.43,3
CUSP95WDKLLLXSX,"Kara Waller","Port Barbara",496459.58,3
CUS4BTIID2YM81Z,"Crystal Navarro",Randyborough,496239.69,4
CUSKQQFKOJ4L98P,"Kaitlyn Jordan","South Robin",496214.98,3
CUS4HSYS5E6OPBX,"Michael Williams",Mariachester,496158.06,4
CUSKRY0R49A728C,"Alice Walker","South Tommy",496026.69,3
CUSLRX1AYBO22JA,"Shirley Scott",Jameschester,495905.10,3
CUSHFIZ78J5LLGK,"Megan Lopez","Lake Brett",495877.38,3
CUSSUKO6WQP4EZF,"Rebecca Evans","New Dannyton",495856.66,5
CUS7RW6QPHJBF46,"Tammy Aguilar",Stevenchester,495846.52,4
CUSWUE6V05OFGYM,"Lisa Roberts","North William",495378.32,5
CUSFY4QCYD52ALU,"William Francis",Williamschester,494815.75,3
CUS6GSKBOJAXNHR,"Stephanie Holland",Christyfort,494729.77,4
CUSTAUMIAI1KXE1,"Melinda Chandler",Christinetown,494649.55,5
CUSL0QCS6G1FSUK,"Angela Prince","North Erin",494501.24,5
CUS8O2V9WQA6B43,"Alexander Campbell","Port Penny",494449.34,3
CUS6D51GTYAN5WZ,"Brett Brown","South Cindy",494382.28,3
CUSIVHI3M95VFLE,"Sean Martin",Rickyfurt,494232.10,3
CUSDUGM6TMY1GVH,"Andrew Hess",Johnsonbury,494074.62,3
CUSY5U0I1BV7GSF,"Crystal Williams","East Gregoryburgh",493873.54,3
CUSWM2HUT7P5MZ6,"Sherry Cortez","East Josephbury",493868.61,3
CUSZ2EOEMGP6IRE,"Steven Miles",Scottview,493665.20,4
CUSS2JI6BUE5H8G,"James Gordon",Justinton,493528.93,4
CUS0XWP2NB254TW,"Amanda Hernandez",Rossmouth,493479.12,5
CUSYTED6C040X2C,"Samuel Watson",Tylershire,493460.94,5
CUS33KVXYMDYISB,"Eric Gillespie",Smithport,493276.76,4
CUS2GQDWG1XX5PO,"Jonathan Fuller","East Marymouth",493242.87,3
CUSAIJ04GADTQRW,"Lauren Mendoza",Stephensonfurt,493167.62,3
CUS0IGYYLI0XLG5,"Sean Bell",Kimberlyton,493031.73,4
CUSTMHYXDLJWWDW,"Brandy Olson","West Justin",492982.39,3
CUSZ99JKPW4USCP,"William Stuart",Jessicaside,492854.38,4
CUSF2OQGD002CXS,"Tammy Butler",Blairstad,492846.07,3
CUS4J9NFIFMOZY2,"Caroline Harris",Annahaven,492840.61,4
CUS932SF790ZJPD,"Jason Avila","South Melindabury",492707.20,3
CUS72Z1N6IFZRZN,"Alexis Johnson","New Brian",492612.77,6
CUS776BMPZYD9R9,"Jeremiah Wagner","South Jose",492462.82,4
CUSDWA5RULQDYPZ,"Christopher Mcdonald",Racheltown,492421.54,3
CUS22K4CMT5LYX7,"Patricia Reed","New Dennisstad",492412.70,6
CUSH8G80SA29SJ6,"Teresa Smith","Port Dawn",492290.31,3
CUSJSYQQUZXUIOQ,"Mackenzie Campos","East Katrina",492213.25,5
CUSILB95GSZNIOR,"Cheryl Johnson","Lake Catherine",492103.61,4
CUS8XSOMOHSCF4J,"Thomas Conley","Port Anthony",492087.57,3
CUSEJCB98L8GAU1,"Frances Dawson",Hammondville,492019.56,3
CUSLVMAL4E5OQSB,"Eric Kelly",Sydneybury,491365.26,4
CUSM0EPG1WNHAW3,"Tiffany Robles","North Charles",491004.82,3
CUSZL2R0FLKKAN9,"Joshua Mccormick",Kellyberg,490653.89,4
CUSI1NSTR1U0OOC,"George Lewis","Port Amy",490551.65,4
CUSYYH3XXMGLSOO,"Jesse Lawrence",Natalietown,490101.96,3
CUS0YWQ7AN7P72I,"Sarah Carrillo","Port Kimberlymouth",489950.15,3
CUSQL0HT1TW9ZYN,"Robert Randall","Port Lauren",489904.92,3
CUS2X2DI4REWR8J,"Miranda Perez","New Adamside",489812.06,5
CUSGVUFSBL9AW8H,"Christopher Beck","East Norman",489667.64,4
CUSXVH2I1MPHS4O,"Mary Walker",Maryton,489580.41,4
CUSCFQCQED0FVZ3,"Jack Washington","South Alisonville",489527.13,3
CUSQM0ZGCX2KJ92,"Kristen York",Vasquezberg,489498.01,4
CUSI3HMW2RQ4TPK,"Thomas Jackson","West Kevin",489435.42,4
CUSHB78IZNYBU0S,"Jeremy King",Ashleystad,489050.35,6
CUSSMJABFHA1NZS,"Daniel Chang",Johnhaven,488919.30,4
CUSBO0O7SV1ZFMW,"Rachel Jackson",Millerberg,488886.26,4
CUS8P60VLTFJH69,"Joseph Martinez",Walkerview,488846.05,3
